"Click Id","Subs Date","Unsubs Date"
40881611,"2024-04-11 23:35:04","2024-04-11 23:53:08"
50821811,"2024-04-12 00:40:22","2024-04-12 00:41:28"
53031811,"2024-04-12 00:41:41","2024-04-12 01:04:07"
80631811,"2024-04-12 01:00:09","2024-04-12 01:02:18"
13881911,"2024-04-12 01:09:52","2024-04-12 01:12:56"
30511911,"2024-04-12 01:22:41","2024-04-12 01:25:48"
37061911,"2024-04-12 01:27:35","2024-04-12 01:28:47"
68001911,"2024-04-12 01:55:07","2024-04-12 01:57:39"
8220012,"2024-04-12 06:23:59","2024-04-12 08:43:36"
9880012,"2024-04-12 06:26:56","2024-04-12 06:30:18"
13090012,"2024-04-12 06:33:40","2024-04-12 06:35:42"
16120112,"2024-04-12 07:34:39","2024-04-12 08:04:34"
21620112,"2024-04-12 07:44:21","2024-04-12 07:50:30"
5120212,"2024-04-12 08:08:20","2024-04-12 08:11:02"
7840212,"2024-04-12 08:11:53","2024-04-12 08:16:28"
13320212,"2024-04-12 08:19:45","2024-04-12 08:21:12"
30390212,"2024-04-12 08:46:06","2024-04-12 08:51:25"
32490212,"2024-04-12 08:50:01","2024-04-12 08:52:24"
6130312,"2024-04-12 09:10:31","2024-04-12 09:12:07"
14500312,"2024-04-12 09:23:04","2024-04-12 09:29:50"
5080512,"2024-04-12 11:09:54","2024-04-12 11:11:32"
12390512,"2024-04-12 11:19:10","2024-04-12 11:21:40"
25440512,"2024-04-12 11:43:42","2024-04-12 11:44:18"
31400512,"2024-04-12 11:54:18","2024-04-12 11:56:08"
1520612,"2024-04-12 12:04:00","2024-04-12 12:05:31"
2280812,"2024-04-12 14:07:23","2024-04-12 14:24:30"
4401012,"2024-04-12 16:08:46","2024-04-12 16:12:46"
8811012,"2024-04-12 16:17:34","2024-04-12 16:19:05"
16431212,"2024-04-12 18:33:23","2024-04-12 18:34:45"
21751212,"2024-04-12 18:44:19","2024-04-12 18:51:26"
22671212,"2024-04-12 18:45:13","2024-04-12 18:50:34"
9621312,"2024-04-12 19:18:55","2024-04-12 19:21:23"
15191312,"2024-04-12 19:30:09","2024-04-12 19:35:03"
12891512,"2024-04-12 21:21:16","2024-04-12 21:23:26"
27111512,"2024-04-12 21:43:36","2024-04-12 21:45:03"
31841612,"2024-04-12 22:33:16","2024-04-12 22:53:57"
51321612,"2024-04-12 22:49:15","2024-04-12 23:01:59"
3971812,"2024-04-13 00:03:29","2024-04-13 00:05:56"
19791812,"2024-04-13 00:13:10","2024-04-13 00:13:48"
99621812,"2024-04-13 00:51:18","2024-04-13 14:46:07"
45151912,"2024-04-13 01:24:04","2024-04-13 01:25:00"
47801912,"2024-04-13 01:25:47","2024-04-13 01:28:54"
86181912,"2024-04-13 01:56:46","2024-04-13 15:18:12"
8522112,"2024-04-13 03:20:04","2024-04-13 13:02:30"
34310013,"2024-04-13 06:55:41","2024-04-13 06:57:20"
12910213,"2024-04-13 08:24:18","2024-04-13 08:32:40"
23730313,"2024-04-13 09:34:14","2024-04-13 09:36:43"
20660413,"2024-04-13 10:26:46","2024-04-13 12:35:20"
12830513,"2024-04-13 11:16:33","2024-04-13 11:17:35"
8790613,"2024-04-13 12:20:18","2024-04-13 12:22:00"
24530713,"2024-04-13 13:46:36","2024-04-13 13:51:03"
13060913,"2024-04-13 15:33:56","2024-04-13 15:40:35"
8931213,"2024-04-13 18:21:45","2024-04-13 18:32:10"
79341713,"2024-04-13 23:52:30","2024-04-13 23:54:41"
27401813,"2024-04-14 00:18:43","2024-04-14 00:22:30"
482313,"2024-04-14 05:01:59","2024-04-14 05:03:00"
6432313,"2024-04-14 05:38:43","2024-04-14 05:43:58"
12710014,"2024-04-14 06:42:30","2024-04-14 06:49:39"
11920214,"2024-04-14 08:29:04","2024-04-14 08:30:34"
2581314,"2024-04-14 19:05:02","2024-04-14 20:45:08"
7401314,"2024-04-14 19:22:42","2024-04-14 19:28:43"
23651314,"2024-04-14 19:42:28","2024-04-14 19:46:03"
27361314,"2024-04-14 19:49:05","2024-04-14 19:52:17"
31011314,"2024-04-14 19:55:13","2024-04-14 19:56:12"
2091414,"2024-04-14 20:55:20","2024-04-14 20:56:45"
13511514,"2024-04-14 21:18:01","2024-04-14 21:19:18"
22181514,"2024-04-14 21:28:28","2024-04-14 21:36:04"
13131614,"2024-04-14 22:13:13","2024-04-14 22:15:18"
42041814,"2024-04-15 00:36:31","2024-04-15 00:40:34"
7491914,"2024-04-15 01:09:12","2024-04-15 01:29:07"
29511914,"2024-04-15 01:34:18","2024-04-15 01:37:10"
7030615,"2024-04-15 12:17:07","2024-04-15 12:19:33"
2491215,"2024-04-15 18:06:53","2024-04-15 18:11:29"
13521315,"2024-04-15 19:35:13","2024-04-15 19:36:18"
21821615,"2024-04-15 22:34:11","2024-04-15 22:35:40"
48091815,"2024-04-16 00:55:02","2024-04-16 06:27:22"
19652015,"2024-04-16 02:53:11","2024-04-16 03:33:36"
21720316,"2024-04-16 09:58:54","2024-04-16 11:31:08"
51831817,"2024-04-18 00:31:58","2024-04-18 13:09:02"
